34717:9289,189,3172,3737,7021,19871,247,1495,3992,3372
34740:2097,302,654,1102,616,289,84,29,101,8
34741:50023,17,302,654,76,616,58,8,866,84
34742:6082,236,2583,18962,409,56735,100971,40782,117666,17752
34753:117322,441,710,7630,8557,75114,16332,33831,101649,2715
34794:36171,75115,61636,40853,4245,1305,71313,1119,30727,6836
34820:496,73942,6127,1187,48,785,54851,89847,21970,11671
34833:236,654,302,224,301,76,289,564,542,354
34837:826,47375,36481,40118,44170,27416,106617,619,68199,92372
34839:70265,49244,80641,1400,2153,760,52854,17494,84,11
34868:2059,62090,100587,6019,46681,58125,73806,101212,8420,119865
34885:11448,1002,441,3506,11260,4547,947,4755,2980,245
34895:96,16938,23540,63491,102649,26504,86919,95489,120710,37774
34896:24854,9043,102308,24381,2481,63794,37509,6901,1351,5356
34901:6344,90199,14955,35236,16669,29543,1002,1784,70970,7661
34906:37048,17,302,654,76,616,58,8,866,84
34917:66419,1352,1709,3704,3307,4444,4825,6379,2110,605
34936:34251,90412,112434,873,931,1276,431,4697,1539,219
34973:9397,14597,5097,2309,40436,74021,52210,24988,71630,17318
34974:61,17,84,616,654,542,8,6,15,322
34976:5582,114204,86646,28016,102332,85466,10930,92715,64562,42133
34978:88144,285,564,1089,1475,21578,53873,12908,3143,596
35005:17,564,654,302,15,616,262,542,70,58
35021:17,654,302,616,32,58,15,650,363,542
35026:4953,41570,18214,55024,17,302,654,76,616,58
35086:60900,63964,31225,17,302,654,76,616,58,8
35087:302,616,654,17,1140,29,62,542,1245,1196
35092:16166,36088,37265,15184,34554,11351,36715,138,899,947
35127:17,302,654,76,616,58,8,866,84,29
35150:17,302,58,616,650,654,29,61,15,564
35151:302,17,58,616,650,654,356,542,15,29
35166:37773,29532,39668,99712,10519,47327,44004,30977,17865,69113
35167:55959,26510,81114,43968,13894,2048,9497,17,564,8
35176:226,986,81,1749,5767,13544,654,616,508,3423
35211:75903,46547,69907,38284,1356,27127,49796,35191,6905,40093
35212:7334,9594,24538,4671,33990,361,238,4475,787,17
35214:22801,10543,18892,33223,19089,48992,31619,4979,13133,500
35229:7680,121455,31493,36876,82537,85206,88147,113053,115473,7853
35231:140,226,508,986,2967,70,1749,780,654,616
35241:1002,441,3506,14983,31492,18783,16036,3618,4696,2917
35244:155,20710,108487,1600,26380,899,2097,6801,5117,1405
35251:36672,3514,1064,72085,23697,787,70836,102621,1467,15767
35255:2848,25630,110933,104241,94577,68088,22012,115919,28695,57216
35274:12022,106064,90736,119200,7412,120257,17670,41465,62507,34561
35275:4459,62536,1527,8225,7831,30505,10687,10041,38204,7859
35289:7859,4755,2880,1527,1712,10041,1206,6434,12990,7831
35296:616,73148,76990,71973,42339,116367,95743,58963,29445,64637
35297:2593,12115,56113,11800,17519,26170,82549,64628,13504,51035
35311:3783,24981,12742,1923,8457,20672,12191,115458,33173,1369
35332:302,654,32,76,861,564,542,29,101,84
35348:654,17,302,84,902,15,542,58,554,861
35365:302,654,29,58,616,1102,162,6,1362,483
35380:302,76,301,564,542,861,289,1196,101,29
35429:64738,17,302,654,76,616,58,8,84,29
35448:7002,18531,2031,656,496,3233,2008,19950,8,1190
35456:1131,24775,206,13108,12160,3661,1533,1077,46776,377
35495:2059,17,654,302,58,2151,78799,39187,88603,65646
35510:8321,6503,247,76,3672,1790,11563,375,17,698
35518:873,17,787,124,518,8,1023,6,378,675
35525:654,302,301,76,289,564,101,508,354,518
35558:8322,13077,51232,24933,25985,4409,9674,16035,23923,37112
35572:74940,51606,80861,43905,19727,66929,36523,44931,42732,112107
35574:4719,117771,17,28490,8694,62863,1403,62,10560,1511
35576:866,118329,107446,29171,72245,68956,113764,113819,65528,18001
35582:64973,3378,32261,10178,1342,40483,216,7649,186,13192
35593:797,238,190,2414,8582,650,35554,29,486,7841
35623:899,48,17,616,891,3389,302,654,70,58
35676:2510,1397,9054,4889,4656,60044,8640,28530,44227,8530
35688:6398,6848,59056,61480,21297,46648,76978,33040,29711,67190
35690:866,78851,78289,84788,113764,113819,72245,65528,118329,68956
35691:866,118329,107446,29171,72245,68956,113764,113819,65528,18001
35730:65972,118117,347,6545,6901,3148,2312,1787,2092,3176
35746:22572,17,302,654,76,616,58,8,84,29
35757:97,27152,1023,162,708,182,888,1987,2233,62
35771:16882,1806,18645,8,78240,17,1299,1668,387,518
35788:16804,95513,118528,48990,8526,17,302,654,76,616
35806:554,650,861,616,17,564,1196,58,302,76
35820:17,302,654,76,616,58,8,866,84,29
35826:829,73567,16725,73373,2404,102432,14840,99792,75257,82040
35850:17,58,1140,616,302,787,1023,101,15,52
35859:8384,1352,1709,3704,3307,4444,4825,6379,2110,605
35893:709,118660,27647,14087,42291,30107,58807,34366,95137,8523
35900:17,8,15,58,61,616,302,94,654,542
35901:239,95557,27032,32715,64890,41107,4197,29645,38852,25844
35932:704,730,698,58,616,162,76,3223,302,101
35941:302,29,121140,578,44545,70546,71524,70369,5145,15793
35969:168,1326,463,297,801,11255,3698,984,6097,8860
35970:24880,119725,53261,17,302,654,76,616,58,8
35982:1749,81,140,1888,3423,3819,2967,226,1884,2379
35989:112419,119904,11973,44518,58853,16301,53344,2548,117047,100710
35990:48724,69899,46606,25365,24660,114114,118607,66181,18996,27732
35999:76,508,11626,2275,4671,65,719,311,2967,302
36064:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
36123:45794,48933,116139,110306,80611,87069,66872,109717,53913,60502
36135:17,70,654,302,650,616,356,57126,94,58
36176:3137,12923,49855,15529,24527,84403,105865,115797,122836,108701
36179:17,61,518,542,8,15,1471,2115,748,616
36185:24896,64307,107728,78177,104350,5356,2291,23950,14147,14467
36193:3157,38749,122882,12614,96253,4192,98902,64836,866,361
36196:224,61716,14206,1211,108583,75156,94929,83353,51794,29229
36210:59826,5145,2048,4600,13894,26191,9497,13192,43956,14010
36216:44922,13104,97264,3409,114571,31911,1451,1462,698,1614
36221:963,94241,82719,17,302,654,76,616,58,8
36225:30317,17,302,654,76,616,58,8,866,84
36242:226,16543,70273,74442,76330,46937,58051,63283,112242,49846
36258:7851,26985,49393,36501,219,2100,2548,16150,2717,1446
36261:224,11474,94929,57435,75156,115384,47430,80902,29229,89100
36268:26628,33833,70521,103949,13411,53668,87601,4012,481,1592
36313:616,58,650,1196,861,29,564,654,17,162
36315:8001,301,21879,508,24029,35307,84,17,35534,302
36319:441,1002,1256,108387,4513,6315,3506,4547,3618,13
36330:17,58,302,483,8,1102,564,84,902,554
36342:4275,17087,6243,17,76506,97,616,3231,953,33990
36355:1919,105524,18476,65055,5215,27027,18966,26919,87928,55819
36358:88737,17,616,70,1535,354,2172,58,353,1405
36375:53859,31572,35287,101670,1131,1957,22,7624,814,3661
36385:28416,29335,2169,40825,60059,56693,168,719,2715,1460
36393:60311,17,302,654,76,616,58,8,866,84
36418:68687,580,85780,17,302,654,76,616,58,8
36419:500,654,302,76,542,564,5767,508,650,17
36420:17,58,616,654,542,302,62,14129,568,29
36468:302,17,654,58,616,162,542,8,650,76
36470:2265,361,2848,6387,698,2139,866,5363,22856,76
36471:901,17,58,302,76,616,564,654,1196,84
36488:225,1592,82536,48899,38653,5602,11169,106001,211,32955
36499:1913,354,698,6387,500,654,302,76,564,2848
36508:17,302,654,76,616,650,58,101,542,564
36561:10595,54754,81308,3,106453,3429,33098,4174,70117,190
36563:44,22365,238,1081,8733,10417,13567,4792,399,297
36564:986,81,3756,57656,226,2379,5767,65505,20396,6824
36585:984,698,1528,719,76,564,2275,168,508,2548
36595:654,302,76,564,542,861,1196,101,29,518
36607:49230,650,84,9054,60026,17,533,19561,95123,21015
36620:2880,10041,5624,12990,1712,10687,21771,7859,24581,19524
36642:182,99621,11501,17,96850,3711,2512,118327,483,85260
36656:13306,16059,58756,17,302,654,76,616,58,8
36689:38953,17,302,654,76,616,58,8,866,84
36696:669,36558,51232,107104,15013,16965,8322,9674,13077,14915
36708:3101,1245,11092,22190,28190,19132,70506,39,1568,1280
36723:59582,96445,68826,19644,89362,100151,5210,83235,18325,38322
36727:5122,10966,4272,13091,22738,46406,848,4048,30095,94793
36730:616,17,58,302,654,542,861,15,1196,650
36790:58617,1097,7556,6304,5262,1335,9250,14514,6463,12092
36797:1451,17,59563,66608,104063,45915,91787,4658,22279,124
36902:262,2757,385,7320,2139,3288,358,67764,500,5663
36948:20884,17,285,2151,650,153,1573,1511,114,3929
36960:17,650,8,302,616,19984,205,20881,11803,1544
36961:1133,35819,43421,80872,109702,112452,33978,13511,27844,27614
36966:90241,23314,61809,39888,1352,1709,3704,3307,4444,4825
36979:36370,116610,79389,38541,17,302,654,76,616,58
37050:87085,9265,9800,24681,674,5462,167,1239,9237,1603
37053:669,19823,6225,19528,8322,45886,102234,101157,112973,88867
37054:108284,40316,37456,88203,80617,114118,65783,91456,75044,19702
37058:17,70,81,654,616,508,564,58,542,57694
37078:81,3423,613,1884,14557,76,3939,7211,140,780
37088:81,780,3374,1749,5767,3137,12471,3599,1884,1888
37143:17,104058,74817,34998,46586,37585,113059,51393,25297,105955
37160:4755,10041,2880,1527,6434,12990,1712,5624,10687,16174
37165:518,84,1762,70,1102,17,302,616,138,654
37175:302,654,224,76,564,322,861,542,29,518
37177:11576,669,225,4292,7680,1592,2983,924,5184,1989
37178:24948,108998,103858,52262,6490,86816,52519,1352,1709,3704
37212:1604,52477,17825,37503,39963,616,17,6,1102,101
37222:654,8,17,1389,510,302,1119,1057,8579,40191
37240:62487,76735,866,361,238,698,262,2139,500,358
37255:17,302,654,76,616,58,8,866,84,29
37266:2399,111303,107171,51900,99064,115426,112680,114361,95815,3315
37272:225,87249,4610,65648,40477,12090,94170,56361,63480,91709
37291:10541,105511,66903,16306,22943,7208,81363,59114,17,4755
37308:55023,47410,55120,47178,12235,105351,60864,108378,108598,42698
37313:17,302,654,76,616,58,8,866,84,29
37342:58,616,76,542,650,62795,6,21253,35234,91520
37358:654,84,302,650,285,1102,58,17,273,29
37380:7824,100627,22612,104788,47228,64213,70125,80867,48932,20706
37389:168,661,1326,760,463,574,2153,801,1528,5738
37398:36535,59774,117732,92359,75297,24010,75582,107255,89880,118152
37399:1460,81,1326,17,70,297,2548,1050,873,899
37404:72394,39818,20877,35589,30477,92173,68266,122440,47376,650
37443:14444,17,302,698,70,81,76,616,986,40
37446:63048,1352,1709,3704,3307,4444,4825,6379,2110,605
37480:30357,928,361,10493,54703,1803,2869,9794,56965,22890
37501:24481,6263,68693,111464,64030,107334,76831,500,70,40197
37515:654,302,301,76,542,289,354,29,518,650
37516:654,302,76,564,542,861,1196,101,29,518
37521:7953,1113,17084,32473,21145,6799,71891,40581,6823,31149
37523:2059,9599,32448,357,11035,7700,116783,12627,1535,42214
37530:65,41668,88148,64428,1046,48239,1173,22169,410,93139
37570:34698,4348,99570,122884,70853,66958,4446,82555,116276,75998
37585:385,45975,81288,104579,30848,39695,117632,84038,52071,100879
37588:415,71694,5979,22632,84814,109347,53427,49489,61440,80461
37606:2142,245,39395,353,33882,17,63084,2233,763,5117
37666:75528,38694,65516,47228,17,302,654,76,616,58
37676:2178,13375,415,91460,58740,122379,19621,106775,89070,10593
37692:3088,110689,55132,52517,112208,123116,60461,46011,109117,89842
37701:17,8,654,616,787,302,363,61,285,84
37708:17,302,654,76,616,58,8,866,84,29
37731:24530,1102,162,654,17,568,1602,103066,1140,1348
37735:67001,98281,109100,98593,66881,90071,8321,698,17,6503
37753:4146,26915,10692,44065,4110,8783,12093,10302,698,2139
37767:16964,115174,17,302,654,76,616,58,8,866
37790:24920,17,302,654,76,616,58,8,866,84
37816:2778,17,1787,654,302,542,25253,13312,58,15
37849:17,302,654,76,616,58,8,866,84,29
37876:80222,669,225,4292,7680,1592,2983,924,5184,1989
37878:30,40159,56373,29910,97823,26261,38478,74243,90815,32642
37910:78374,17,302,654,76,616,58,8,866,84
37911:99612,2121,518,616,131,1544,656,422,2193,303
37912:13084,45651,48658,56354,84881,106685,5341,76736,82438,85822
37918:347,6545,6901,3148,2312,1787,2092,3176,14237,1546
37924:65669,17,302,654,76,616,58,8,866,84
37934:58,616,654,518,302,542,861,564,101,322
37971:17,518,29,302,616,654,61,58,245,15
37987:3718,34910,140,1874,18218,44156,1832,1162,913,2428
37988:52200,76833,39277,86479,91352,105164,1295,104526,3068,29721
37989:88486,5975,1397,4889,603,8772,10981,2510,9054,13341
38028:13166,112244,103164,68806,31037,13166,9777,37419,6475,11482
38029:5405,168,14754,53440,89927,11586,168,719,2715,1460
38037:51343,57802,17,302,654,76,616,58,8,866
38057:238,542,17,654,58,302,61,1196,32,1535
38073:358,76,301,8,486,62,947,17,61,294
38080:74775,68021,500,719,65023,885,4880,730,19089,14961
38088:1528,984,8733,76,2318,564,168,508,2153,17
38108:17,8,650,301,289,101,29,354,302,76
38168:4877,7484,8798,40569,7225,661,4940,2685,719,9612
38216:11623,30931,8227,17,302,654,76,616,58,8
38244:17,302,58,224,654,892,564,616,650,356
38281:17,518,8,302,616,654,542,84,508,650
38362:17,616,15,564,32,364,245,58,542,61
38367:654,8,564,17,616,15,902,289,363,62
38376:654,302,76,301,1119,245,508,354,1382,518
38391:39766,4077,101822,21245,105527,119476,101061,6878,75527,12431
38431:67188,105221,103036,102705,74628,55858,29084,64314,121871,121488
38445:43508,85732,347,6545,6901,3148,2312,1787,2092,3176
38451:1913,2265,31633,22507,6387,22856,5443,19319,698,26121
38466:96,89497,37774,63491,102649,26504,16938,120710,95489,23540
38480:500,87472,63877,36458,38654,63426,75244,78507,79688,65587
38546:65913,100359,116623,56709,17487,84319,46042,43219,25153,62215
38557:4372,13104,44922,108843,1451,1462,114571,698,3409,31911
38578:17,302,138,1462,354,58,1762,654,70,521
38616:9790,23089,3137,35186,15641,2435,780,62860,62,17
38645:10154,18857,25317,5398,66226,81,10438,3672,17567,9857
38648:20938,16710,373,5232,30412,1099,747,60328,30948,1625
38661:6503,651,16158,19539,49888,52308,62886,94885,107237,70547
38679:21163,116737,19076,98125,71479,77378,99575,17,302,654
38684:866,80142,29171,72245,68956,113764,113819,65528,118329,18001
38685:1119,120830,96331,103366,18714,25831,104240,81497,81573,116665
38686:698,2414,6303,262,2008,3131,96,7146,902,1460
38691:15,616,17,3101,58,15141,542,354,73,859
38704:10474,96163,77107,23340,27641,56449,80495,46870,5491,49675
38715:168,719,2715,1460,1326,5738,1205,2318,2337,4453
38736:17426,117094,104871,1352,1709,3704,3307,4444,4825,6379
38739:9289,60412,19166,121070,120702,80411,68338,79242,40165,17
38766:3177,48194,65455,6441,25568,80740,101888,50500,31426,26603
38778:924,31496,2547,2983,302,301,43124,542,176,1539
38786:35249,74067,10714,95446,13049,5074,10359,6920,9135,28825
38813:93551,1352,1709,3704,3307,4444,4825,6379,2110,605
38868:17,654,1102,616,84,58,76,2868,8,285
38870:17,654,76,554,32,861,542,564,29,302
38878:2097,302,5301,26981,51043,1544,26577,17,80391,3407
38888:66812,99983,86808,86058,118749,53519,11300,65327,21426,82807
38897:2548,840,8069,157,3196,197,10541,5111,27070,13049
38945:26381,17,302,654,76,616,58,8,866,84
38967:19029,5611,44935,22848,7998,54008,5975,48582,76460,29921
38983:347,6545,6901,3148,2312,1787,2092,3176,14237,1546
39003:27407,28133,91507,114285,40221,28703,102937,17,302,654
39005:89870,1352,1709,3704,3307,4444,4825,6379,2110,605
39021:45551,68950,20491,60169,108753,112014,80335,39005,73033,873
39043:77627,50908,60566,28753,69738,35380,101733,23452,44872,25997
39049:9210,16287,41262,65884,56463,117996,7741,72455,3207,107085
39050:14464,15,119,14551,322,1196,508,26062,61,4113
39052:925,21019,2933,42083,76876,123334,7122,33567,103349,62511
39074:1847,30297,110643,68508,97035,107150,108723,121588,69142,42207
39083:28852,36556,101,5231,47088,5604,3505,30108,29,43077
39084:81,140,1749,7211,6108,780,226,2967,3423,1888
39092:2715,1460,5552,7838,5738,1326,984,6379,14754,4103
39105:6751,34509,17,302,654,76,616,58,8,84
39158:1002,385,840,245,866,16845,11743,58700,140,1573
39159:69007,109809,25308,11477,176,15746,9932,866,361,238
39163:3847,46437,97366,33131,70886,8070,82471,90074,53711,67262
39188:654,302,301,76,564,354,29,518,650,84
39232:18105,119949,17,302,654,76,616,58,8,84
39237:17,616,302,654,542,58,650,8,327,84
39291:14444,95778,118704,17,302,654,76,616,58,8
39295:654,302,698,500,76,301,245,564,542,1196
39296:6606,17,302,654,76,616,58,8,866,84
39308:88385,33970,45717,2121,51298,91825,12549,93726,79279,18890
39379:62459,69367,103828,10967,43575,1561,72028,72116,115297,119334
39391:654,302,650,17,616,1125,76,542,15,58
39393:616,17,302,8,84,654,58,518,76612,12243
39394:533,311,5975,8772,13420,7622,3034,7926,306,2051
39429:84192,3509,7457,16881,13817,822,15376,7046,9134,25366
39430:238,2013,10976,500,1196,654,17,302,616,58
39432:68426,47267,47452,76957,17,302,654,76,616,58
39458:500,654,302,76,542,564,5767,508,650,17
39469:2377,51951,78216,121157,45288,44767,8903,122187,111707,84550
39515:441,710,1002,1145,3506,1340,4513,4421,8928,4547
39518:48823,51232,36558,15013,107104,105488,33674,37612,106806,52121
39528:102004,17,302,654,76,616,58,8,866,84
39555:441,4513,3618,6315,371,4421,710,1002,5122,1340
39556:654,302,76,542,354,518,650,84,17,616
39567:3645,109963,56352,31644,92577,77550,35498,17407,69853,50086
39580:17,654,302,616,58,542,8,650,15,518
39592:5253,23398,1122,1406,33683,33720,55749,21680,9448,13878
39594:568,40394,44873,118564,18132,80387,100745,5261,119139,16527
39617:7624,108378,47178,53254,105351,60864,42698,108598,62409,47410
39623:262,1851,113338,62040,81851,81276,35766,109850,33533,47114
39652:9207,9429,119350,90188,81446,17,302,654,76,616
39662:50336,17,302,654,76,616,58,8,866,84
39693:70,1462,2110,76,7611,521,119840,1537,18901,378
39694:69150,118073,13694,42632,5145,2048,4600,13894,26191,9497
39707:39399,8772,20442,7622,36218,28933,3034,111745,58660,2215
39718:45746,1539,1335,76,87846,17,70,226,81,654
39730:224,11474,94929,57435,75156,115384,47430,80902,29229,89100
39731:2031,79322,36612,79885,98948,120754,75597,7948,38112,93670
39796:8733,168,5738,801,463,984,8860,135,3698,719
39821:78183,7838,2672,37652,31492,19692,10536,1437,31171,378
39822:3191,7029,9789,302,17,15,322,892,2326,861
39863:616,654,17,302,58,15,542,8,84,650
39865:17,302,654,76,616,58,8,866,84,29
39876:17,302,654,76,616,58,8,866,84,29
39877:23964,8275,25481,214,11270,16866,37575,54390,26509,57160
39878:654,302,76,301,289,542,354,29,518,650
39896:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
39903:654,302,301,76,542,289,354,29,518,650
39926:78622,57688,99485,726,118322,108910,77033,632,25744,1941
39927:20194,4883,106434,72416,866,361,238,698,262,2139
39932:9238,533,311,5975,8772,13420,7622,3034,7926,306
39940:17,654,32,650,1578,787,61,58,364,861
39967:1023,616,17,508,364,58,1382,302,76,2831
39979:463,70,168,17,542,1023,322,3186,508,9783
39983:347,6545,6901,3148,2312,1787,2092,3176,14237,1546
40040:3368,80374,32780,100024,67604,76759,99115,75820,866,361
40043:654,302,301,76,564,354,29,518,650,84
40053:302,654,58,17,726,616,29,3234,84,239
40055:2703,12981,48933,66872,60502,53913,100884,51294,114051,45794
40069:533,1397,2510,4656,306,14268,7641,4341,8640,73777
40098:654,302,301,76,564,354,29,518,650,84
40101:76,17,10600,32,2514,5604,1330,1109,6759,224
40115:37321,69353,118185,122261,86554,67172,31984,97359,39730,92425
40120:35612,23591,45570,33155,118032,101406,40625,17,302,654
40123:377,70,2982,508,1382,1749,76,1131,554,17
40129:4416,78461,108484,1131,1957,22,7624,814,3661,3842
40149:17,302,58,616,542,8,654,155,3101,1550
40158:302,17,654,58,1102,84,650,76,6,301
40163:8772,14814,1547,7926,17271,7088,8867,1337,20442,27593
40189:17,616,302,654,8,861,58,650,1196,15
40190:4681,87946,39390,122190,4463,121190,1644,35766,41270,77122
40195:654,616,542,17,84,1023,564,76,70,363
40196:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
40215:8454,866,14508,27291,21963,500,840,5767,10503,1352
40226:16789,17,15,32,103,542,18546,616,302,8
40229:17,302,654,76,616,58,8,866,84,29
40234:409,238,17,616,654,542,302,650,58,1196
40235:902,13235,32,9456,70,908,1908,5927,7383,616
40258:5738,297,76,2318,168,1460,463,760,661,719
40259:1279,108091,89412,669,225,4292,7680,1592,2983,924
40262:2703,51294,110306,48933,66872,60502,53913,114051,12981,45794
40293:4894,9655,7950,15947,43930,55482,98723,24224,880,301
40307:866,80142,29171,72245,68956,113764,113819,65528,118329,18001
40308:112131,2669,62341,116436,5109,65817,120979,122625,98347,87647
40316:8627,41051,19859,49870,40563,43389,110972,20108,759,50603
40347:398,112048,24936,17362,72796,74687,13697,17729,27002,116846
40368:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
40427:71113,297,352,80594,11467,20481,108766,4372,58005,7006
40431:14047,22541,51467,12882,12925,4040,43470,24355,16446,429
40468:4755,2880,1527,1712,10041,1206,6434,12990,7831,4568
40472:71243,398,50688,675,10020,19847,2275,36424,8676,76
40480:13,38419,106475,82201,12094,52191,17,302,654,76
40489:10039,55944,81862,3759,12939,42756,84912,100357,17239,50964
40493:30646,14081,94658,11235,82895,52653,56733,15596,4673,55640
40507:262,33533,113338,62040,81851,81276,105194,35766,109850,47114
40512:18062,23129,31229,11912,70935,17,302,654,76,616
40538:654,302,76,542,564,354,29,518,62,84
40563:21163,98125,116737,19076,77378,99575,97729,17,302,654
40586:616,363,302,564,61,15,13235,58,542,8
40610:11924,17,302,654,76,616,58,8,866,84
40638:103576,17,302,654,76,616,58,8,866,84
40642:1357,101652,20275,76843,123257,120928,51779,56331,61566,94857
40647:36226,17,302,654,76,616,58,8,84,29
40659:1712,4755,7831,2880,1527,46903,11343,57026,12990,10041
40682:168,719,661,5480,8860,463,1326,3698,1147,984
40688:2618,111754,29303,26878,29054,18976,77987,87689,92807,15841
40712:99642,866,361,238,698,262,2139,500,358,409
40727:866,80142,29171,72245,68956,113764,113819,65528,118329,18001
40750:59514,88327,669,225,4292,7680,1592,2983,924,5184
40761:15470,564,32,616,554,28907,100745,119139,44873,82302
40782:654,8,17,616,518,736,58,354,302,1102
40789:17,1099,101,245,11821,616,8,114,289,5142
40790:14966,7627,9095,20836,3112,14237,16701,22816,5357,21835
40801:29936,119,8,5731,30109,13227,18384,1119,245,38496
40852:34647,17,302,654,76,616,58,8,866,84
40864:79590,11246,88048,92470,26678,92898,42557,59134,74461,114865
40905:4686,71924,72380,91238,63678,35345,81572,103108,110593,44643
40924:17,3489,119433,79305,34998,104058,944,37585,46586,6007
40926:113654,2492,168,719,2715,1460,1326,5738,1205,2318
40952:57175,17,302,654,76,616,58,8,84,29
40960:5565,89139,68379,17,302,654,76,616,58,8
41019:68575,98532,111946,4108,33124,114419,75127,56795,48850,87490
41025:6294,53241,5623,22628,1197,16165,17,302,654,76
41027:17,542,554,650,500,32,654,564,861,289
41055:719,984,5480,1326,463,2318,8860,5738,661,1400
41077:4204,84723,115945,11573,96264,91079,28495,74941,88657,89503
41080:63358,75149,861,61,654,616,29486,3207,363,2714
41089:616,58,302,29,17,518,62,650,8,654
41119:669,225,4292,7680,1592,2983,924,5184,1989,98
41128:72194,87451,96387,1792,34434,58590,97794,104329,86470,118585
41147:500,654,698,302,301,76,542,564,508,40
41153:6503,651,74494,33482,52606,52308,62886,94885,107237,49888
41159:17,302,654,616,29,650,861,8,58,1196
41174:7926,30490,4040,16223,3034,51099,2543,11590,5319,311
41176:96,16938,23540,63491,102649,26504,86919,95489,120710,37774
41181:1352,1709,3704,3307,4444,4825,6379,2110,605,7422
41184:17,302,654,76,616,58,8,866,84,29
41226:90305,11933,91493,101688,30349,34942,60192,13198,4542,1352
41227:8,518,301,76,542,289,564,1119,245,354
41237:64191,168,719,2715,1460,1326,5738,1205,2318,2337
41253:15,17,301,84,654,1102,8,15134,99972,60228
41261:19871,7021,7105,17646,11717,59048,41392,3737,50302,6503
41286:18414,92774,1193,91112,102613,43326,33279,80425,78047,13789
41297:245,119,9572,3233,131,4268,165,5699,103,518
41300:25866,80257,21838,7817,112426,46625,66151,118623,83100,17
41301:53529,103264,68052,83913,83430,4513,16036,1437,14419,16465
41302:76,107948,17022,48822,12159,57126,24485,63788,26148,59522
41310:8194,8,650,37121,224,17,364,518,84,17396
41337:25636,26518,17,302,654,76,616,58,8,866
41399:1239,42022,13445,76659,110591,12278,77629,84189,31103,4068
41401:17,656,302,356,76,1535,650,564,402,354
41402:10041,4755,12990,8848,2880,5624,6434,1712,16174,19596
41410:73797,17,302,654,76,616,58,8,866,84
41424:302,654,224,76,564,322,861,542,29,518
41430:81,780,226,986,1749,140,2967,5767,1888,3423
41462:15111,85145,111029,99389,70154,17,302,654,76,616
41464:1326,53789,20248,13366,30137,17227,64899,14754,41088,104039
41465:6304,46331,29436,53177,56803,81553,52485,50543,77800,109292
41483:302,654,301,76,861,542,289,101,29,518
41484:12435,5956,20838,68518,3265,9313,1140,71848,60707,29860
41485:17,542,787,302,654,616,8,327,70,65
41493:669,669,225,4292,7680,1592,2983,924,5184,1989
41508:41526,10137,11973,7738,2548,245,44479,8,17,7024
41509:17,302,654,76,616,58,8,866,84,29
41510:46540,14885,8,302,17,616,32,36425,27510,84
41575:719,17,984,5480,463,661,801,8733,3789,5738
41681:105900,21756,17,302,654,76,616,58,8,866
41683:54258,7249,33173,12742,8457,12191,3783,115458,1369,20672
41703:23494,20913,9572,4647,763,88337,447,11720,209,636
41792:17,109047,106457,70,302,654,2140,12961,55384,223
41813:57603,31665,2663,17,302,654,76,616,58,8
41814:2880,10041,1712,3107,7859,7831,6434,4825,5624,3172
41816:2703,51294,110306,48933,66872,60502,53913,114051,12981,45794
41820:92271,21219,76105,168,719,2715,1460,1326,5738,1205
41846:302,542,32,84,17,15,564,616,322,76
41859:69034,12697,26821,6484,34441,42146,14016,12431,105527,82727
41871:8882,17,302,654,76,616,58,8,866,84
41886:89437,42260,44023,70112,111180,1740,118815,17,302,654
41888:75131,93592,17,302,654,76,616,58,8,866
41901:3883,669,225,4292,7680,1592,2983,924,5184,1989
41910:14764,1897,76,2626,322,1403,28080,749,650,2326
41944:6759,616,58,8,17,101,84523,80410,54322,22433
41947:37812,53976,107090,104852,87099,105119,91266,87798,9289,189
41975:5648,1119,105328,7048,100828,15507,20340,57509,1360,6503
41979:12720,91264,80132,109540,111265,17,302,654,76,616
42005:64343,75860,26768,43726,111031,99087,15023,33618,54178,20615
42030:302,616,58,17,654,564,650,1549,6,162
42033:3484,2194,55222,76092,34374,12227,262,780,2139,238
42040:21684,74314,100660,71173,17,302,654,76,616,58
42045:5101,1262,92471,3618,24156,38588,4954,41007,2548,27879
42086:654,302,301,76,29,354,518,650,254,84
42105:31972,37342,38746,9435,65886,15408,17376,7146,781,12808
42157:24599,669,225,4292,7680,1592,2983,924,5184,1989
42174:7178,52956,43062,64591,121451,1487,86546,68802,99514,81747
42179:4941,5598,2447,24211,398,4126,17,37386,14964,3180
42184:17,302,654,76,616,58,8,866,84,29
42193:698,42997,6303,51148,3501,379,28531,1460,11200,4513
42229:8772,44506,18920,94173,85314,38682,20288,59297,6063,43538
42238:2703,51294,110306,48933,66872,60502,53913,114051,12981,45794
42270:866,80142,29171,72245,68956,113764,113819,65528,118329,18001
42278:225,654,70086,21001,17,94695,54620,74445,1684,32827
42309:40652,65139,4320,984,9800,1460,35697,27935,1405,42470
42310:5287,441,710,5145,1002,33494,82667,119452,26709,121896
42313:866,80142,29171,72245,68956,113764,113819,65528,118329,18001
42365:1614,616,861,2369,64604,82207,25819,65174,18631,15769
42436:17,1119,1102,84,8,654,76,302,48,224
42461:225,654,302,76,861,564,542,486,508,409
42462:105848,82837,46623,122573,9289,189,3172,3737,7021,19871
